id,speciality_code,test_code,name_uz,name_cy,name_ru,name_en,created_at,updated_at,admission,type,year,subject_1,subject_2,subject_3
41137,5140200220,,Fizika (Nurobod tumani),Fizika (Nurobod tumani),Fizika (Nurobod tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:50;s:7:""place_c"";i:7;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:135.30000000000001;s:10:""ball_con_p"";d:157.09999999999999;s:14:""avg_ball_con_c"";d:153.19999999999999;s:14:""avg_ball_con_p"";d:172.40000000000001;s:10:""ball_gra_c"";d:189.09999999999999;s:10:""ball_gra_p"";d:203.09999999999999;s:14:""avg_ball_gra_c"";d:201.69999999999999;s:14:""avg_ball_gra_p"";d:211.09999999999999;}",0,2020,101,21,22
41138,5140200225,,Fizika (Qo'shrabot tumani),Fizika (Qo'shrabot tumani),Fizika (Qo'shrabot tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:70;s:7:""place_c"";d:13.5;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:124.2;s:10:""ball_con_p"";d:136.09999999999999;s:14:""avg_ball_con_c"";d:149.5;s:14:""avg_ball_con_p"";d:154.80000000000001;s:10:""ball_gra_c"";d:200.09999999999999;s:10:""ball_gra_p"";d:192.09999999999999;s:14:""avg_ball_gra_c"";d:209.09999999999999;s:14:""avg_ball_gra_p"";d:203.69999999999999;}",0,2020,101,21,22
41139,5140500218,,Kimyo (turlari bo‘yicha) (Kattaqo'rg'on tumani),Kimyo (turlari bo‘yicha) (Kattaqo'rg'on tumani),Kimyo (turlari bo‘yicha) (Kattaqo'rg'on tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:60;s:7:""place_c"";i:8;s:7:""place_p"";i:14;s:10:""ball_con_c"";d:130.19999999999999;s:10:""ball_con_p"";d:141.09999999999999;s:14:""avg_ball_con_c"";d:157.5;s:14:""avg_ball_con_p"";d:158.80000000000001;s:10:""ball_gra_c"";d:212.19999999999999;s:10:""ball_gra_p"";d:194.30000000000001;s:14:""avg_ball_gra_c"";d:217.09999999999999;s:14:""avg_ball_gra_p"";d:205.19999999999999;}",0,2020,101,21,22
41140,5140500220,,Kimyo (turlari bo‘yicha) (Nurobod tumani),Kimyo (turlari bo‘yicha) (Nurobod tumani),Kimyo (turlari bo‘yicha) (Nurobod tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:50;s:7:""place_c"";d:7.5;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:144.09999999999999;s:10:""ball_con_p"";d:122.09999999999999;s:14:""avg_ball_con_c"";d:149.80000000000001;s:14:""avg_ball_con_p"";d:144.09999999999999;s:10:""ball_gra_c"";d:161.19999999999999;s:10:""ball_gra_p"";d:188.09999999999999;s:14:""avg_ball_gra_c"";d:183.09999999999999;s:14:""avg_ball_gra_p"";d:201.09999999999999;}",0,2020,101,21,22
41141,5140500224,,Kimyo (turlari bo‘yicha) (Payariq tumani),Kimyo (turlari bo‘yicha) (Payariq tumani),Kimyo (turlari bo‘yicha) (Payariq tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:20;s:7:""place_c"";d:9.5;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:142.30000000000001;s:10:""ball_con_p"";d:128.09999999999999;s:14:""avg_ball_con_c"";d:162.59999999999999;s:14:""avg_ball_con_p"";d:147.40000000000001;s:10:""ball_gra_c"";d:203.09999999999999;s:10:""ball_gra_p"";d:186.09999999999999;s:14:""avg_ball_gra_c"";d:211.09999999999999;s:14:""avg_ball_gra_p"";d:199.69999999999999;}",0,2020,101,21,22
41142,5140500225,,Kimyo (turlari bo‘yicha) (Qo'shrabot tumani),Kimyo (turlari bo‘yicha) (Qo'shrabot tumani),Kimyo (turlari bo‘yicha) (Qo'shrabot tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:20;s:7:""place_c"";d:4.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:150.5;s:10:""ball_con_p"";d:134.30000000000001;s:14:""avg_ball_con_c"";d:168.09999999999999;s:14:""avg_ball_con_p"";d:144.59999999999999;s:10:""ball_gra_c"";d:203.19999999999999;s:10:""ball_gra_p"";d:165.09999999999999;s:14:""avg_ball_gra_c"";d:211.09999999999999;s:14:""avg_ball_gra_p"";d:185.69999999999999;}",0,2020,101,21,22
41143,5210203219,,Psixologiya: amaliy psixologiya (Narpay tumani),Psixologiya: amaliy psixologiya (Narpay tumani),Psixologiya: amaliy psixologiya (Narpay tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:80;s:7:""place_c"";d:9.5;s:7:""place_p"";i:12;s:10:""ball_con_c"";d:127;s:10:""ball_con_p"";d:141.09999999999999;s:14:""avg_ball_con_c"";d:143.40000000000001;s:14:""avg_ball_con_p"";d:157.40000000000001;s:10:""ball_gra_c"";d:176.09999999999999;s:10:""ball_gra_p"";d:190;s:14:""avg_ball_gra_c"";d:193.09999999999999;s:14:""avg_ball_gra_p"";d:202.30000000000001;}",0,2020,101,21,22
41144,5210203223,,Psixologiya: amaliy psixologiya (Paxtachi tumani),Psixologiya: amaliy psixologiya (Paxtachi tumani),Psixologiya: amaliy psixologiya (Paxtachi tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:120;s:7:""place_c"";i:13;s:7:""place_p"";i:17;s:10:""ball_con_c"";d:125.3;s:10:""ball_con_p"";d:159.09999999999999;s:14:""avg_ball_con_c"";d:144;s:14:""avg_ball_con_p"";d:164.69999999999999;s:10:""ball_gra_c"";d:181.30000000000001;s:10:""ball_gra_p"";d:176;s:14:""avg_ball_gra_c"";d:196.5;s:14:""avg_ball_gra_p"";d:193;}",0,2020,101,21,22
41145,5210203225,,Psixologiya: amaliy psixologiya (Qo'shrabot tumani),Psixologiya: amaliy psixologiya (Qo'shrabot tumani),Psixologiya: amaliy psixologiya (Qo'shrabot tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:50;s:7:""place_c"";i:15;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:148.19999999999999;s:10:""ball_con_p"";d:123.09999999999999;s:14:""avg_ball_con_c"";d:162.19999999999999;s:14:""avg_ball_con_p"";d:145.80000000000001;s:10:""ball_gra_c"";d:190.09999999999999;s:10:""ball_gra_p"";d:191.09999999999999;s:14:""avg_ball_gra_c"";d:202.40000000000001;s:14:""avg_ball_gra_p"";d:203.09999999999999;}",0,2020,101,21,22
41146,5120102216,,Filologiya va tillarni o‘qitish: rus tili (Ishtixon tumani),Filologiya va tillarni o‘qitish: rus tili (Ishtixon tumani),Filologiya va tillarni o‘qitish: rus tili (Ishtixon tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:20;s:7:""place_c"";i:15;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:139.09999999999999;s:10:""ball_con_p"";d:123.09999999999999;s:14:""avg_ball_con_c"";d:149.09999999999999;s:14:""avg_ball_con_p"";d:145.09999999999999;s:10:""ball_gra_c"";d:169;s:10:""ball_gra_p"";d:189.19999999999999;s:14:""avg_ball_gra_c"";d:188.30000000000001;s:14:""avg_ball_gra_p"";d:201.80000000000001;}",0,2020,101,21,22
41147,5120102218,,Filologiya va tillarni o‘qitish: rus tili (Kattaqo'rg'on tumani),Filologiya va tillarni o‘qitish: rus tili (Kattaqo'rg'on tumani),Filologiya va tillarni o‘qitish: rus tili (Kattaqo'rg'on tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:100;s:7:""place_c"";d:11.5;s:7:""place_p"";d:4.5;s:10:""ball_con_c"";d:146.09999999999999;s:10:""ball_con_p"";d:146.30000000000001;s:14:""avg_ball_con_c"";d:159.09999999999999;s:14:""avg_ball_con_p"";d:154.19999999999999;s:10:""ball_gra_c"";d:185.09999999999999;s:10:""ball_gra_p"";d:170.09999999999999;s:14:""avg_ball_gra_c"";d:199.09999999999999;s:14:""avg_ball_gra_p"";d:189.09999999999999;}",0,2020,101,21,22
41148,5120102219,,Filologiya va tillarni o‘qitish: rus tili (Narpay tumani),Filologiya va tillarni o‘qitish: rus tili (Narpay tumani),Filologiya va tillarni o‘qitish: rus tili (Narpay tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:90;s:7:""place_c"";i:14;s:7:""place_p"";i:14;s:10:""ball_con_c"";d:141.09999999999999;s:10:""ball_con_p"";d:159;s:14:""avg_ball_con_c"";d:158.69999999999999;s:14:""avg_ball_con_p"";d:171.69999999999999;s:10:""ball_gra_c"";d:194;s:10:""ball_gra_p"";d:197.09999999999999;s:14:""avg_ball_gra_c"";d:205;s:14:""avg_ball_gra_p"";d:207.09999999999999;}",0,2020,101,21,22
41149,5120102220,,Filologiya va tillarni o‘qitish: rus tili (Nurobod tumani),Filologiya va tillarni o‘qitish: rus tili (Nurobod tumani),Filologiya va tillarni o‘qitish: rus tili (Nurobod tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:30;s:7:""place_c"";d:6.5;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:137.09999999999999;s:10:""ball_con_p"";d:128;s:14:""avg_ball_con_c"";d:162.40000000000001;s:14:""avg_ball_con_p"";d:146.80000000000001;s:10:""ball_gra_c"";d:213.09999999999999;s:10:""ball_gra_p"";d:184.30000000000001;s:14:""avg_ball_gra_c"";d:217.69999999999999;s:14:""avg_ball_gra_p"";d:198.5;}",0,2020,101,21,22
41150,5120102223,,Filologiya va tillarni o‘qitish: rus tili (Paxtachi tumani),Filologiya va tillarni o‘qitish: rus tili (Paxtachi tumani),Filologiya va tillarni o‘qitish: rus tili (Paxtachi tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:80;s:7:""place_c"";i:8;s:7:""place_p"";i:8;s:10:""ball_con_c"";d:146.09999999999999;s:10:""ball_con_p"";d:139.5;s:14:""avg_ball_con_c"";d:163.80000000000001;s:14:""avg_ball_con_p"";d:150.09999999999999;s:10:""ball_gra_c"";d:199.19999999999999;s:10:""ball_gra_p"";d:171.30000000000001;s:14:""avg_ball_gra_c"";d:208.5;s:14:""avg_ball_gra_p"";d:189.90000000000001;}",0,2020,101,21,22
41151,5120102224,,Filologiya va tillarni o‘qitish: rus tili (Payariq tumani),Filologiya va tillarni o‘qitish: rus tili (Payariq tumani),Filologiya va tillarni o‘qitish: rus tili (Payariq tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:100;s:7:""place_c"";d:16.5;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:154.09999999999999;s:10:""ball_con_p"";d:157.30000000000001;s:14:""avg_ball_con_c"";d:171.19999999999999;s:14:""avg_ball_con_p"";d:164.59999999999999;s:10:""ball_gra_c"";d:205.5;s:10:""ball_gra_p"";d:179.09999999999999;s:14:""avg_ball_gra_c"";d:212.69999999999999;s:14:""avg_ball_gra_p"";d:195.09999999999999;}",0,2020,101,21,22
41152,5120102225,,Filologiya va tillarni o‘qitish: rus tili (Qo'shrabot tumani),Filologiya va tillarni o‘qitish: rus tili (Qo'shrabot tumani),Filologiya va tillarni o‘qitish: rus tili (Qo'shrabot tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:90;s:7:""place_c"";i:17;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:139.19999999999999;s:10:""ball_con_p"";d:128.5;s:14:""avg_ball_con_c"";d:156.80000000000001;s:14:""avg_ball_con_p"";d:144.80000000000001;s:10:""ball_gra_c"";d:192.09999999999999;s:10:""ball_gra_p"";d:177.30000000000001;s:14:""avg_ball_gra_c"";d:203.69999999999999;s:14:""avg_ball_gra_p"";d:193.90000000000001;}",0,2020,101,21,22
41153,5120102228,,Filologiya va tillarni o‘qitish: rus tili (Urgut tumani),Filologiya va tillarni o‘qitish: rus tili (Urgut tumani),Filologiya va tillarni o‘qitish: rus tili (Urgut tumani),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:70;s:7:""place_c"";i:10;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:159.30000000000001;s:10:""ball_con_p"";d:140.09999999999999;s:14:""avg_ball_con_c"";d:160.90000000000001;s:14:""avg_ball_con_p"";d:148.09999999999999;s:10:""ball_gra_c"";d:164.19999999999999;s:10:""ball_gra_p"";d:164.09999999999999;s:14:""avg_ball_gra_c"";d:185.09999999999999;s:14:""avg_ball_gra_p"";d:185.09999999999999;}",0,2020,101,21,22
41154,5120117,,Filologiya va tillarni o‘qitish: tojik tili,Filologiya va tillarni o‘qitish: tojik tili,Filologiya va tillarni o‘qitish: tojik tili,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:60;s:7:""place_c"";i:11;s:7:""place_p"";d:5.5;s:10:""ball_con_c"";d:122.2;s:10:""ball_con_p"";d:148.19999999999999;s:14:""avg_ball_con_c"";d:153.5;s:14:""avg_ball_con_p"";d:165.19999999999999;s:10:""ball_gra_c"";d:216.09999999999999;s:10:""ball_gra_p"";d:199.19999999999999;s:14:""avg_ball_gra_c"";d:219.69999999999999;s:14:""avg_ball_gra_p"";d:208.5;}",0,2020,101,21,22
41155,5150903,,Dizayn: interyerni loyihalash,Dizayn: interyerni loyihalash,Dizayn: interyerni loyihalash,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:120;s:7:""place_c"";i:14;s:7:""place_p"";d:9.5;s:10:""ball_con_c"";d:128.09999999999999;s:10:""ball_con_p"";d:142.5;s:14:""avg_ball_con_c"";d:158.09999999999999;s:14:""avg_ball_con_p"";d:167.69999999999999;s:10:""ball_gra_c"";d:218;s:10:""ball_gra_p"";d:218;s:14:""avg_ball_gra_c"";d:221;s:14:""avg_ball_gra_p"";d:221;}",0,2020,101,21,22
41156,5150911,,Dizayn: landshaft dizayni,Dizayn: landshaft dizayni,Dizayn: landshaft dizayni,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:20;s:7:""place_c"";d:15.5;s:7:""place_p"";d:9.5;s:10:""ball_con_c"";d:141.19999999999999;s:10:""ball_con_p"";d:153.19999999999999;s:14:""avg_ball_con_c"";d:165.90000000000001;s:14:""avg_ball_con_p"";d:158.19999999999999;s:10:""ball_gra_c"";d:215.19999999999999;s:10:""ball_gra_p"";d:168.09999999999999;s:14:""avg_ball_gra_c"";d:219.09999999999999;s:14:""avg_ball_gra_p"";d:187.69999999999999;}",0,2020,101,21,22
41157,5311301,,Kadastr (ko‘chmas mulk kadastri),Kadastr (ko‘chmas mulk kadastri),Kadastr (ko‘chmas mulk kadastri),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:100;s:7:""place_c"";d:9.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:148.30000000000001;s:10:""ball_con_p"";d:133.09999999999999;s:14:""avg_ball_con_c"";d:170.59999999999999;s:14:""avg_ball_con_p"";d:143.40000000000001;s:10:""ball_gra_c"";d:215.09999999999999;s:10:""ball_gra_p"";d:164.09999999999999;s:14:""avg_ball_gra_c"";d:219.09999999999999;s:14:""avg_ball_gra_p"";d:185.09999999999999;}",0,2020,101,21,22
41158,5311500,,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)","Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)","Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:20;s:7:""place_c"";d:16.5;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:139.19999999999999;s:10:""ball_con_p"";d:129;s:14:""avg_ball_con_c"";d:147.5;s:14:""avg_ball_con_p"";d:151;s:10:""ball_gra_c"";d:164;s:10:""ball_gra_p"";d:195.09999999999999;s:14:""avg_ball_gra_c"";d:185;s:14:""avg_ball_gra_p"";d:205.69999999999999;}",0,2020,101,21,22
41159,5340900,,Qiymat injiniringi va ko‘chmas mulk ekspertizasi,Qiymat injiniringi va ko‘chmas mulk ekspertizasi,Qiymat injiniringi va ko‘chmas mulk ekspertizasi,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:100;s:7:""place_c"";i:16;s:7:""place_p"";d:11.5;s:10:""ball_con_c"";d:160.30000000000001;s:10:""ball_con_p"";d:138.09999999999999;s:14:""avg_ball_con_c"";d:170.19999999999999;s:14:""avg_ball_con_p"";d:156.5;s:10:""ball_gra_c"";d:190.09999999999999;s:10:""ball_gra_p"";d:193.19999999999999;s:14:""avg_ball_gra_c"";d:202.40000000000001;s:14:""avg_ball_gra_p"";d:204.5;}",0,2020,101,21,22
41160,5341700,,Arxitektura yodgorliklari rekonstruksiyasi va restavratsiyasi,Arxitektura yodgorliklari rekonstruksiyasi va restavratsiyasi,Arxitektura yodgorliklari rekonstruksiyasi va restavratsiyasi,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:80;s:7:""place_c"";i:9;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:121.09999999999999;s:10:""ball_con_p"";d:127.2;s:14:""avg_ball_con_c"";d:139.19999999999999;s:14:""avg_ball_con_p"";d:148.19999999999999;s:10:""ball_gra_c"";d:175.30000000000001;s:10:""ball_gra_p"";d:190.30000000000001;s:14:""avg_ball_gra_c"";d:192.5;s:14:""avg_ball_gra_p"";d:202.5;}",0,2020,101,21,22
41161,5120500,,Falsafa (yo‘nalishlar bo‘yicha),Falsafa (yo‘nalishlar bo‘yicha),Falsafa (yo‘nalishlar bo‘yicha),,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:30;s:7:""place_c"";i:8;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:156.30000000000001;s:10:""ball_con_p"";d:138.09999999999999;s:14:""avg_ball_con_c"";d:170.90000000000001;s:14:""avg_ball_con_p"";d:156.19999999999999;s:10:""ball_gra_c"";d:200.09999999999999;s:10:""ball_gra_p"";d:192.5;s:14:""avg_ball_gra_c"";d:209.09999999999999;s:14:""avg_ball_gra_p"";d:204;}",0,2020,101,21,22
41162,5121400,,Antropologiya va etnologiya,Antropologiya va etnologiya,Antropologiya va etnologiya,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:30;s:7:""place_c"";d:12.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:158.19999999999999;s:10:""ball_con_p"";d:134.09999999999999;s:14:""avg_ball_con_c"";d:161.90000000000001;s:14:""avg_ball_con_p"";d:152.19999999999999;s:10:""ball_gra_c"";d:169.19999999999999;s:10:""ball_gra_p"";d:188.30000000000001;s:14:""avg_ball_gra_c"";d:188.5;s:14:""avg_ball_gra_p"";d:201.19999999999999;}",0,2020,101,21,22
41163,5140400,,Astronomiya,Astronomiya,Astronomiya,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:120;s:7:""place_c"";d:12.5;s:7:""place_p"";i:6;s:10:""ball_con_c"";d:128.09999999999999;s:10:""ball_con_p"";d:124.5;s:14:""avg_ball_con_c"";d:144.80000000000001;s:14:""avg_ball_con_p"";d:155.69999999999999;s:10:""ball_gra_c"";d:178.19999999999999;s:10:""ball_gra_p"";d:218.09999999999999;s:14:""avg_ball_gra_c"";d:194.5;s:14:""avg_ball_gra_p"";d:221.09999999999999;}",0,2020,101,21,22
41164,5140700,,Gidrometeorologiya,Gidrometeorologiya,Gidrometeorologiya,,2020-07-12 16:43:00,2020-07-12 16:43:00,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:70;s:7:""place_c"";d:6.5;s:7:""place_p"";i:13;s:10:""ball_con_c"";d:140.30000000000001;s:10:""ball_con_p"";d:155.19999999999999;s:14:""avg_ball_con_c"";d:162.30000000000001;s:14:""avg_ball_con_p"";d:164.5;s:10:""ball_gra_c"";d:206.30000000000001;s:10:""ball_gra_p"";d:183.09999999999999;s:14:""avg_ball_gra_c"";d:213.19999999999999;s:14:""avg_ball_gra_p"";d:197.69999999999999;}",0,2020,101,21,22
